['701', 'describe', 'history', 'oil', 'industry'] GX272-04-9612328.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX034-61-5088345.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX006-02-13285876.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX232-48-1902049.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX026-26-9070407.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX243-45-3575888.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX238-16-15902128.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX018-22-7370077.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX002-67-12342105.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX145-35-1995661.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX161-74-16296775.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-87-3021147.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-75-12342106.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX028-92-1505973.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-73-2149403.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX010-54-6183338.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX240-04-5669242.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX253-07-1693374.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX228-14-15657754.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX047-92-12583137.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX233-87-12892048.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX235-47-10693365.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX021-44-1932022.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX236-47-14752804.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX247-83-15733094.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX003-17-1828169.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX230-96-10317801.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX027-40-2005861.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX031-44-6574976.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX034-56-14517843.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX027-16-1696240.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX233-97-8600612.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX023-58-7498099.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX254-48-14265756.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX237-22-13600446.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX272-77-16142836.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-02-12465311.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX256-38-15015789.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX007-92-14530397.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-29-4590176.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX235-38-5142996.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX066-68-11598655.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX233-58-15999542.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX066-80-1635502.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX250-50-4903459.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX262-68-4979316.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-33-9163081.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-56-7038637.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX242-92-14925572.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX019-30-8388671.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX260-37-1235029.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-97-0559189.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX244-93-15949227.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX249-24-2431334.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX256-79-0365749.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX063-62-9718669.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX228-80-9569149.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX002-65-16421538.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX272-43-1501547.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX010-44-14109977.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX266-84-6974780.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-97-12045326.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX251-93-6188233.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX260-54-16069250.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX022-46-12308937.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX240-52-11416038.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX020-49-6580712.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX250-53-0769568.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX243-38-3872237.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX062-45-7421279.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX121-08-13739973.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-14-7018555.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX009-24-15435843.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-76-12631461.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX073-37-16654790.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX013-43-14423914.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-13-8853002.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX235-44-13395478.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX084-11-2116200.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX250-33-13201260.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX237-20-3584740.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX270-68-7811898.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX271-90-6349719.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-14-5970190.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX010-70-13492142.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX236-42-3719136.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX230-85-6655296.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX230-77-6765623.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX058-01-8981309.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX066-81-0413195.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX260-42-13043086.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX262-28-10252024.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-04-10056577.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX191-00-0507161.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX254-01-4044832.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX260-89-7031436.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX272-26-3308074.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX016-45-14872350.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX229-31-14179443.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX252-95-7775147.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX258-04-3702569.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX055-31-16374010.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX254-03-0585445.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-97-6393069.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX269-46-11796393.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX234-72-11028314.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX250-38-7187441.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX088-62-5267905.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-03-9419964.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX254-20-3756494.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX270-68-1550072.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX243-42-13616013.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX044-52-7492655.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX263-61-13049026.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX231-11-16749620.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX049-18-6309089.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX270-41-14981797.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX262-70-3482225.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX263-29-9742008.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX239-99-9581042.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX193-58-7756295.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX255-34-4319229.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX260-46-8634545.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX256-19-8483596.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX251-22-0184982.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-76-4424064.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX142-16-4980613.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX259-90-14713875.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX265-51-16368005.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX269-59-14508085.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX030-10-2788302.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX262-63-16365379.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX255-38-8930635.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX235-03-16342569.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX267-36-5641094.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX270-89-3515323.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX128-87-1684398.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX008-75-7759441.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX236-06-13085527.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX235-24-10947571.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX237-21-5568174.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX269-99-2649484.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX252-98-9794281.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX241-58-8773705.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX259-36-0321183.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-17-12418628.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX243-63-15678513.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX266-46-1795191.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX256-83-14799903.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX236-55-14832929.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX262-58-6470241.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX267-53-2251744.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX256-29-1611571.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX261-20-9796539.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX229-87-1373283.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX268-44-16055966.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX049-71-15092292.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX271-81-6676488.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX253-03-2644072.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX240-56-11715097.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX266-06-11290095.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX236-19-16563672.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX232-43-0102505.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX252-94-7854611.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX149-16-11262119.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX242-87-9041954.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX270-20-15809754.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX012-46-12147526.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX232-21-4763360.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX251-30-9133269.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX259-40-12788078.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX251-57-0283196.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX257-97-5713028.txt
['739', 'organization', 'habitat', 'humanity', 'activities', 'involved'] GX239-51-11254028.txt
